"ontoClassPrefLabel","ontoClassURI","ontoPropertyPrefLabel","ontoPropertyURI","ontoPropertyDatatype","ontoPropertyEnumValues","ontoPropertyCardinalityMin","ontoPropertyCardinalityMax"
"hydrauliekinstallatie","https://otl.waternet.nl/def/3db5c7ba-fa49-4606-befc-e46b9d09e1c5","fabricagejaar","https://otl.waternet.nl/def/c4783051-8e27-462b-a166-f2518f5efcd1","IFCYEARNUMBER","","1","1"
"hydrauliekinstallatie","https://otl.waternet.nl/def/3db5c7ba-fa49-4606-befc-e46b9d09e1c5","leverancier","https://otl.waternet.nl/def/23d25588-5235-3943-a10a-a120039ca7e8","IFCTEXT","","1","1"
"hydrauliekinstallatie","https://otl.waternet.nl/def/3db5c7ba-fa49-4606-befc-e46b9d09e1c5","beheerder","https://otl.waternet.nl/def/af7bf91b-d4d0-3501-8e59-89940f7e8583","IFCTEXT","","1","1"
"hydrauliekinstallatie","https://otl.waternet.nl/def/3db5c7ba-fa49-4606-befc-e46b9d09e1c5","aanschafprijs","https://otl.waternet.nl/def/9a4bdddb-3272-343e-86cc-a4428348c567","","","1","1"
"hydrauliekinstallatie","https://otl.waternet.nl/def/3db5c7ba-fa49-4606-befc-e46b9d09e1c5","conditieniveau","https://otl.waternet.nl/def/92968535-3f21-4a7a-b70c-66354a15f803","IFCTEXT","","1","1"
"hydrauliekinstallatie","https://otl.waternet.nl/def/3db5c7ba-fa49-4606-befc-e46b9d09e1c5","bouwjaar","https://otl.waternet.nl/def/de592649-bb0a-3f79-9887-1d5bd9179a5b","IFCYEARNUMBER","","1","1"
"hydrauliekinstallatie","https://otl.waternet.nl/def/3db5c7ba-fa49-4606-befc-e46b9d09e1c5","technische levensduur","https://otl.waternet.nl/def/3339f0d0-0961-362b-a458-b5aa2abda2ca","","","1","1"
"hydrauliekinstallatie","https://otl.waternet.nl/def/3db5c7ba-fa49-4606-befc-e46b9d09e1c5","naam","https://otl.waternet.nl/def/e8f4ef80-fffc-3f92-91d9-ae33f0c605d7","IFCTEXT","","1","1"
"hydrauliekinstallatie","https://otl.waternet.nl/def/3db5c7ba-fa49-4606-befc-e46b9d09e1c5","bedrijfsstatus","https://otl.waternet.nl/def/e46c97a9-e682-3113-9448-82c3bc586255","IFCTEXT","vervallen|weggehaald|reserve|in gebruik|realisatie plan|planvorming","1","1"
"hydrauliekinstallatie","https://otl.waternet.nl/def/3db5c7ba-fa49-4606-befc-e46b9d09e1c5","vervangingswaarde","https://otl.waternet.nl/def/28ea326e-9545-4943-8e8c-4f8b00d00f80","","","1","1"
"membraaminstallatie","https://otl.waternet.nl/def/25dedcb5-1bf5-4dc9-8760-f0da135eb98e","bedrijfsstatus","https://otl.waternet.nl/def/e46c97a9-e682-3113-9448-82c3bc586255","IFCTEXT","vervallen|weggehaald|reserve|in gebruik|realisatie plan|planvorming","1","1"
"membraaminstallatie","https://otl.waternet.nl/def/25dedcb5-1bf5-4dc9-8760-f0da135eb98e","conditieniveau","https://otl.waternet.nl/def/92968535-3f21-4a7a-b70c-66354a15f803","IFCTEXT","","1","1"
"membraaminstallatie","https://otl.waternet.nl/def/25dedcb5-1bf5-4dc9-8760-f0da135eb98e","technische levensduur","https://otl.waternet.nl/def/3339f0d0-0961-362b-a458-b5aa2abda2ca","","","1","1"
"membraaminstallatie","https://otl.waternet.nl/def/25dedcb5-1bf5-4dc9-8760-f0da135eb98e","eigenaar","https://otl.waternet.nl/def/8c8e3fda-85ad-372f-b898-7b908dd9e8c8","IFCTEXT","","1","1"
"membraaminstallatie","https://otl.waternet.nl/def/25dedcb5-1bf5-4dc9-8760-f0da135eb98e","vervangingswaarde","https://otl.waternet.nl/def/28ea326e-9545-4943-8e8c-4f8b00d00f80","","","1","1"
"membraaminstallatie","https://otl.waternet.nl/def/25dedcb5-1bf5-4dc9-8760-f0da135eb98e","fabricagejaar","https://otl.waternet.nl/def/c4783051-8e27-462b-a166-f2518f5efcd1","IFCYEARNUMBER","","1","1"
"membraaminstallatie","https://otl.waternet.nl/def/25dedcb5-1bf5-4dc9-8760-f0da135eb98e","vakdiscipline","https://otl.waternet.nl/def/9a460f0d-21bf-3520-8c8f-f9545b4612ad","IFCTEXT","procesautomatisering|werktuigbouwkunde|civiele techniek|bouwkunde|elektrotechniek","1","1"
"membraaminstallatie","https://otl.waternet.nl/def/25dedcb5-1bf5-4dc9-8760-f0da135eb98e","type","https://otl.waternet.nl/def/34264104-97f8-3956-bcf0-f2bc74448034","IFCTEXT","","1","1"
"membraaminstallatie","https://otl.waternet.nl/def/25dedcb5-1bf5-4dc9-8760-f0da135eb98e","bouwjaar","https://otl.waternet.nl/def/de592649-bb0a-3f79-9887-1d5bd9179a5b","IFCYEARNUMBER","","1","1"
"membraaminstallatie","https://otl.waternet.nl/def/25dedcb5-1bf5-4dc9-8760-f0da135eb98e","global trade identification number","https://otl.waternet.nl/def/7e235565-64ef-3a15-9d35-0fbf7b9aa3b4","IFCTEXT","","1","1"
"membraaminstallatie","https://otl.waternet.nl/def/25dedcb5-1bf5-4dc9-8760-f0da135eb98e","omschrijving","https://otl.waternet.nl/def/9c126169-1ba4-3531-bf9d-bbb32ed5f430","IFCTEXT","","1","1"
"membraaminstallatie","https://otl.waternet.nl/def/25dedcb5-1bf5-4dc9-8760-f0da135eb98e","naam","https://otl.waternet.nl/def/e8f4ef80-fffc-3f92-91d9-ae33f0c605d7","IFCTEXT","","1","1"
"membraaminstallatie","https://otl.waternet.nl/def/25dedcb5-1bf5-4dc9-8760-f0da135eb98e","leverancier","https://otl.waternet.nl/def/23d25588-5235-3943-a10a-a120039ca7e8","IFCTEXT","","1","1"
"membraaminstallatie","https://otl.waternet.nl/def/25dedcb5-1bf5-4dc9-8760-f0da135eb98e","tagcode","https://otl.waternet.nl/def/ec243e6c-a155-3d6c-be4e-eb423826ef1e","IFCTEXT","","1","1"
"membraaminstallatie","https://otl.waternet.nl/def/25dedcb5-1bf5-4dc9-8760-f0da135eb98e","fabricagedatum","https://otl.waternet.nl/def/9f8bfec5-51b8-4871-906d-5051517653f5","","","1","1"
"membraaminstallatie","https://otl.waternet.nl/def/25dedcb5-1bf5-4dc9-8760-f0da135eb98e","aannemer","https://otl.waternet.nl/def/d55833c7-14c5-322e-8f6a-e8b5904d3e17","IFCTEXT","","1","1"
"membraaminstallatie","https://otl.waternet.nl/def/25dedcb5-1bf5-4dc9-8760-f0da135eb98e","beheerder","https://otl.waternet.nl/def/af7bf91b-d4d0-3501-8e59-89940f7e8583","IFCTEXT","","1","1"
"membraaminstallatie","https://otl.waternet.nl/def/25dedcb5-1bf5-4dc9-8760-f0da135eb98e","aanschafprijs","https://otl.waternet.nl/def/9a4bdddb-3272-343e-86cc-a4428348c567","","","1","1"
"membraaminstallatie","https://otl.waternet.nl/def/25dedcb5-1bf5-4dc9-8760-f0da135eb98e","garantie einddatum","https://otl.waternet.nl/def/163a7510-4e37-3da9-a7e7-aeb610b2f9a6","","","1","1"
"membraaminstallatie","https://otl.waternet.nl/def/25dedcb5-1bf5-4dc9-8760-f0da135eb98e","fabrikant","https://otl.waternet.nl/def/22fe1771-d3c3-3958-873b-e21f8b719b2b","IFCTEXT","","1","1"
"membraaminstallatie","https://otl.waternet.nl/def/25dedcb5-1bf5-4dc9-8760-f0da135eb98e","plaatsingsdatum","https://otl.waternet.nl/def/09cdff04-e42b-3b70-a23d-c23e7a3658cc","","","1","1"
"membraaminstallatie","https://otl.waternet.nl/def/25dedcb5-1bf5-4dc9-8760-f0da135eb98e","installateur","https://otl.waternet.nl/def/c3c9882c-49b5-33d2-99c7-e0a7aaa94040","IFCTEXT","","1","1"
"tachograafinstallatie","https://otl.waternet.nl/def/0e88ba0c-e924-4e45-8796-8c3cf0b7b791","bouwjaar","https://otl.waternet.nl/def/de592649-bb0a-3f79-9887-1d5bd9179a5b","IFCYEARNUMBER","","1","1"
"tachograafinstallatie","https://otl.waternet.nl/def/0e88ba0c-e924-4e45-8796-8c3cf0b7b791","vakdiscipline","https://otl.waternet.nl/def/9a460f0d-21bf-3520-8c8f-f9545b4612ad","IFCTEXT","procesautomatisering|werktuigbouwkunde|civiele techniek|bouwkunde|elektrotechniek","1","1"
"tachograafinstallatie","https://otl.waternet.nl/def/0e88ba0c-e924-4e45-8796-8c3cf0b7b791","type","https://otl.waternet.nl/def/34264104-97f8-3956-bcf0-f2bc74448034","IFCTEXT","","1","1"
"tachograafinstallatie","https://otl.waternet.nl/def/0e88ba0c-e924-4e45-8796-8c3cf0b7b791","bedrijfsstatus","https://otl.waternet.nl/def/e46c97a9-e682-3113-9448-82c3bc586255","IFCTEXT","vervallen|weggehaald|reserve|in gebruik|realisatie plan|planvorming","1","1"
"tachograafinstallatie","https://otl.waternet.nl/def/0e88ba0c-e924-4e45-8796-8c3cf0b7b791","global trade identification number","https://otl.waternet.nl/def/7e235565-64ef-3a15-9d35-0fbf7b9aa3b4","IFCTEXT","","1","1"
"tachograafinstallatie","https://otl.waternet.nl/def/0e88ba0c-e924-4e45-8796-8c3cf0b7b791","fabricagejaar","https://otl.waternet.nl/def/c4783051-8e27-462b-a166-f2518f5efcd1","IFCYEARNUMBER","","1","1"
"tachograafinstallatie","https://otl.waternet.nl/def/0e88ba0c-e924-4e45-8796-8c3cf0b7b791","aannemer","https://otl.waternet.nl/def/d55833c7-14c5-322e-8f6a-e8b5904d3e17","IFCTEXT","","1","1"
"tachograafinstallatie","https://otl.waternet.nl/def/0e88ba0c-e924-4e45-8796-8c3cf0b7b791","technische levensduur","https://otl.waternet.nl/def/3339f0d0-0961-362b-a458-b5aa2abda2ca","","","1","1"
"tachograafinstallatie","https://otl.waternet.nl/def/0e88ba0c-e924-4e45-8796-8c3cf0b7b791","aanschafprijs","https://otl.waternet.nl/def/9a4bdddb-3272-343e-86cc-a4428348c567","","","1","1"
"tachograafinstallatie","https://otl.waternet.nl/def/0e88ba0c-e924-4e45-8796-8c3cf0b7b791","beheerder","https://otl.waternet.nl/def/af7bf91b-d4d0-3501-8e59-89940f7e8583","IFCTEXT","","1","1"
"tachograafinstallatie","https://otl.waternet.nl/def/0e88ba0c-e924-4e45-8796-8c3cf0b7b791","tagcode","https://otl.waternet.nl/def/ec243e6c-a155-3d6c-be4e-eb423826ef1e","IFCTEXT","","1","1"
"tachograafinstallatie","https://otl.waternet.nl/def/0e88ba0c-e924-4e45-8796-8c3cf0b7b791","fabricagedatum","https://otl.waternet.nl/def/9f8bfec5-51b8-4871-906d-5051517653f5","","","1","1"
"tachograafinstallatie","https://otl.waternet.nl/def/0e88ba0c-e924-4e45-8796-8c3cf0b7b791","omschrijving","https://otl.waternet.nl/def/9c126169-1ba4-3531-bf9d-bbb32ed5f430","IFCTEXT","","1","1"
"tachograafinstallatie","https://otl.waternet.nl/def/0e88ba0c-e924-4e45-8796-8c3cf0b7b791","eigenaar","https://otl.waternet.nl/def/8c8e3fda-85ad-372f-b898-7b908dd9e8c8","IFCTEXT","","1","1"
"tachograafinstallatie","https://otl.waternet.nl/def/0e88ba0c-e924-4e45-8796-8c3cf0b7b791","conditieniveau","https://otl.waternet.nl/def/92968535-3f21-4a7a-b70c-66354a15f803","IFCTEXT","","1","1"
"tachograafinstallatie","https://otl.waternet.nl/def/0e88ba0c-e924-4e45-8796-8c3cf0b7b791","leverancier","https://otl.waternet.nl/def/23d25588-5235-3943-a10a-a120039ca7e8","IFCTEXT","","1","1"
"tachograafinstallatie","https://otl.waternet.nl/def/0e88ba0c-e924-4e45-8796-8c3cf0b7b791","fabrikant","https://otl.waternet.nl/def/22fe1771-d3c3-3958-873b-e21f8b719b2b","IFCTEXT","","1","1"
"tachograafinstallatie","https://otl.waternet.nl/def/0e88ba0c-e924-4e45-8796-8c3cf0b7b791","garantie einddatum","https://otl.waternet.nl/def/163a7510-4e37-3da9-a7e7-aeb610b2f9a6","","","1","1"
"tachograafinstallatie","https://otl.waternet.nl/def/0e88ba0c-e924-4e45-8796-8c3cf0b7b791","installateur","https://otl.waternet.nl/def/c3c9882c-49b5-33d2-99c7-e0a7aaa94040","IFCTEXT","","1","1"
"tachograafinstallatie","https://otl.waternet.nl/def/0e88ba0c-e924-4e45-8796-8c3cf0b7b791","vervangingswaarde","https://otl.waternet.nl/def/28ea326e-9545-4943-8e8c-4f8b00d00f80","","","1","1"
"tachograafinstallatie","https://otl.waternet.nl/def/0e88ba0c-e924-4e45-8796-8c3cf0b7b791","plaatsingsdatum","https://otl.waternet.nl/def/09cdff04-e42b-3b70-a23d-c23e7a3658cc","","","1","1"
"tachograafinstallatie","https://otl.waternet.nl/def/0e88ba0c-e924-4e45-8796-8c3cf0b7b791","naam","https://otl.waternet.nl/def/e8f4ef80-fffc-3f92-91d9-ae33f0c605d7","IFCTEXT","","1","1"
"zonweringinstallatie","https://otl.waternet.nl/def/e976d073-aca7-49f7-b337-ba23584043fd","vakdiscipline","https://otl.waternet.nl/def/9a460f0d-21bf-3520-8c8f-f9545b4612ad","IFCTEXT","procesautomatisering|werktuigbouwkunde|civiele techniek|bouwkunde|elektrotechniek","1","1"
"zonweringinstallatie","https://otl.waternet.nl/def/e976d073-aca7-49f7-b337-ba23584043fd","omschrijving","https://otl.waternet.nl/def/9c126169-1ba4-3531-bf9d-bbb32ed5f430","IFCTEXT","","1","1"
"zonweringinstallatie","https://otl.waternet.nl/def/e976d073-aca7-49f7-b337-ba23584043fd","fabricagedatum","https://otl.waternet.nl/def/9f8bfec5-51b8-4871-906d-5051517653f5","","","1","1"
"zonweringinstallatie","https://otl.waternet.nl/def/e976d073-aca7-49f7-b337-ba23584043fd","naam","https://otl.waternet.nl/def/e8f4ef80-fffc-3f92-91d9-ae33f0c605d7","IFCTEXT","","1","1"
"zonweringinstallatie","https://otl.waternet.nl/def/e976d073-aca7-49f7-b337-ba23584043fd","vervangingswaarde","https://otl.waternet.nl/def/28ea326e-9545-4943-8e8c-4f8b00d00f80","","","1","1"
"zonweringinstallatie","https://otl.waternet.nl/def/e976d073-aca7-49f7-b337-ba23584043fd","global trade identification number","https://otl.waternet.nl/def/7e235565-64ef-3a15-9d35-0fbf7b9aa3b4","IFCTEXT","","1","1"
"zonweringinstallatie","https://otl.waternet.nl/def/e976d073-aca7-49f7-b337-ba23584043fd","garantie einddatum","https://otl.waternet.nl/def/163a7510-4e37-3da9-a7e7-aeb610b2f9a6","","","1","1"
"zonweringinstallatie","https://otl.waternet.nl/def/e976d073-aca7-49f7-b337-ba23584043fd","plaatsingsdatum","https://otl.waternet.nl/def/09cdff04-e42b-3b70-a23d-c23e7a3658cc","","","1","1"
"zonweringinstallatie","https://otl.waternet.nl/def/e976d073-aca7-49f7-b337-ba23584043fd","type","https://otl.waternet.nl/def/34264104-97f8-3956-bcf0-f2bc74448034","IFCTEXT","","1","1"
"zonweringinstallatie","https://otl.waternet.nl/def/e976d073-aca7-49f7-b337-ba23584043fd","conditieniveau","https://otl.waternet.nl/def/92968535-3f21-4a7a-b70c-66354a15f803","IFCTEXT","","1","1"
"zonweringinstallatie","https://otl.waternet.nl/def/e976d073-aca7-49f7-b337-ba23584043fd","tagcode","https://otl.waternet.nl/def/ec243e6c-a155-3d6c-be4e-eb423826ef1e","IFCTEXT","","1","1"
"zonweringinstallatie","https://otl.waternet.nl/def/e976d073-aca7-49f7-b337-ba23584043fd","bedrijfsstatus","https://otl.waternet.nl/def/e46c97a9-e682-3113-9448-82c3bc586255","IFCTEXT","vervallen|weggehaald|reserve|in gebruik|realisatie plan|planvorming","1","1"
"zonweringinstallatie","https://otl.waternet.nl/def/e976d073-aca7-49f7-b337-ba23584043fd","bouwjaar","https://otl.waternet.nl/def/de592649-bb0a-3f79-9887-1d5bd9179a5b","IFCYEARNUMBER","","1","1"
"zonweringinstallatie","https://otl.waternet.nl/def/e976d073-aca7-49f7-b337-ba23584043fd","leverancier","https://otl.waternet.nl/def/23d25588-5235-3943-a10a-a120039ca7e8","IFCTEXT","","1","1"
"zonweringinstallatie","https://otl.waternet.nl/def/e976d073-aca7-49f7-b337-ba23584043fd","fabrikant","https://otl.waternet.nl/def/22fe1771-d3c3-3958-873b-e21f8b719b2b","IFCTEXT","","1","1"
"zonweringinstallatie","https://otl.waternet.nl/def/e976d073-aca7-49f7-b337-ba23584043fd","aannemer","https://otl.waternet.nl/def/d55833c7-14c5-322e-8f6a-e8b5904d3e17","IFCTEXT","","1","1"
"zonweringinstallatie","https://otl.waternet.nl/def/e976d073-aca7-49f7-b337-ba23584043fd","installateur","https://otl.waternet.nl/def/c3c9882c-49b5-33d2-99c7-e0a7aaa94040","IFCTEXT","","1","1"
"zonweringinstallatie","https://otl.waternet.nl/def/e976d073-aca7-49f7-b337-ba23584043fd","fabricagejaar","https://otl.waternet.nl/def/c4783051-8e27-462b-a166-f2518f5efcd1","IFCYEARNUMBER","","1","1"
"zonweringinstallatie","https://otl.waternet.nl/def/e976d073-aca7-49f7-b337-ba23584043fd","aanschafprijs","https://otl.waternet.nl/def/9a4bdddb-3272-343e-86cc-a4428348c567","","","1","1"
"zonweringinstallatie","https://otl.waternet.nl/def/e976d073-aca7-49f7-b337-ba23584043fd","beheerder","https://otl.waternet.nl/def/af7bf91b-d4d0-3501-8e59-89940f7e8583","IFCTEXT","","1","1"
"zonweringinstallatie","https://otl.waternet.nl/def/e976d073-aca7-49f7-b337-ba23584043fd","eigenaar","https://otl.waternet.nl/def/8c8e3fda-85ad-372f-b898-7b908dd9e8c8","IFCTEXT","","1","1"
"zonweringinstallatie","https://otl.waternet.nl/def/e976d073-aca7-49f7-b337-ba23584043fd","technische levensduur","https://otl.waternet.nl/def/3339f0d0-0961-362b-a458-b5aa2abda2ca","","","1","1"
"stuurinrichting","https://otl.waternet.nl/def/c2760a11-f50b-4a7e-9dcd-e102d289b3e0","conditieniveau","https://otl.waternet.nl/def/92968535-3f21-4a7a-b70c-66354a15f803","IFCTEXT","","1","1"
"stuurinrichting","https://otl.waternet.nl/def/c2760a11-f50b-4a7e-9dcd-e102d289b3e0","global trade identification number","https://otl.waternet.nl/def/7e235565-64ef-3a15-9d35-0fbf7b9aa3b4","IFCTEXT","","1","1"
"stuurinrichting","https://otl.waternet.nl/def/c2760a11-f50b-4a7e-9dcd-e102d289b3e0","bouwjaar","https://otl.waternet.nl/def/de592649-bb0a-3f79-9887-1d5bd9179a5b","IFCYEARNUMBER","","1","1"
"stuurinrichting","https://otl.waternet.nl/def/c2760a11-f50b-4a7e-9dcd-e102d289b3e0","leverancier","https://otl.waternet.nl/def/23d25588-5235-3943-a10a-a120039ca7e8","IFCTEXT","","1","1"
"stuurinrichting","https://otl.waternet.nl/def/c2760a11-f50b-4a7e-9dcd-e102d289b3e0","aanschafprijs","https://otl.waternet.nl/def/9a4bdddb-3272-343e-86cc-a4428348c567","","","1","1"
"stuurinrichting","https://otl.waternet.nl/def/c2760a11-f50b-4a7e-9dcd-e102d289b3e0","installateur","https://otl.waternet.nl/def/c3c9882c-49b5-33d2-99c7-e0a7aaa94040","IFCTEXT","","1","1"
"stuurinrichting","https://otl.waternet.nl/def/c2760a11-f50b-4a7e-9dcd-e102d289b3e0","eigenaar","https://otl.waternet.nl/def/8c8e3fda-85ad-372f-b898-7b908dd9e8c8","IFCTEXT","","1","1"
"stuurinrichting","https://otl.waternet.nl/def/c2760a11-f50b-4a7e-9dcd-e102d289b3e0","plaatsingsdatum","https://otl.waternet.nl/def/09cdff04-e42b-3b70-a23d-c23e7a3658cc","","","1","1"
"stuurinrichting","https://otl.waternet.nl/def/c2760a11-f50b-4a7e-9dcd-e102d289b3e0","beheerder","https://otl.waternet.nl/def/af7bf91b-d4d0-3501-8e59-89940f7e8583","IFCTEXT","","1","1"
"stuurinrichting","https://otl.waternet.nl/def/c2760a11-f50b-4a7e-9dcd-e102d289b3e0","naam","https://otl.waternet.nl/def/e8f4ef80-fffc-3f92-91d9-ae33f0c605d7","IFCTEXT","","1","1"
"stuurinrichting","https://otl.waternet.nl/def/c2760a11-f50b-4a7e-9dcd-e102d289b3e0","garantie einddatum","https://otl.waternet.nl/def/163a7510-4e37-3da9-a7e7-aeb610b2f9a6","","","1","1"
"stuurinrichting","https://otl.waternet.nl/def/c2760a11-f50b-4a7e-9dcd-e102d289b3e0","technische levensduur","https://otl.waternet.nl/def/3339f0d0-0961-362b-a458-b5aa2abda2ca","","","1","1"
"stuurinrichting","https://otl.waternet.nl/def/c2760a11-f50b-4a7e-9dcd-e102d289b3e0","bedrijfsstatus","https://otl.waternet.nl/def/e46c97a9-e682-3113-9448-82c3bc586255","IFCTEXT","vervallen|weggehaald|reserve|in gebruik|realisatie plan|planvorming","1","1"
"stuurinrichting","https://otl.waternet.nl/def/c2760a11-f50b-4a7e-9dcd-e102d289b3e0","vakdiscipline","https://otl.waternet.nl/def/9a460f0d-21bf-3520-8c8f-f9545b4612ad","IFCTEXT","procesautomatisering|werktuigbouwkunde|civiele techniek|bouwkunde|elektrotechniek","1","1"
"stuurinrichting","https://otl.waternet.nl/def/c2760a11-f50b-4a7e-9dcd-e102d289b3e0","fabricagedatum","https://otl.waternet.nl/def/9f8bfec5-51b8-4871-906d-5051517653f5","","","1","1"
"stuurinrichting","https://otl.waternet.nl/def/c2760a11-f50b-4a7e-9dcd-e102d289b3e0","tagcode","https://otl.waternet.nl/def/ec243e6c-a155-3d6c-be4e-eb423826ef1e","IFCTEXT","","1","1"
"stuurinrichting","https://otl.waternet.nl/def/c2760a11-f50b-4a7e-9dcd-e102d289b3e0","fabricagejaar","https://otl.waternet.nl/def/c4783051-8e27-462b-a166-f2518f5efcd1","IFCYEARNUMBER","","1","1"
"stuurinrichting","https://otl.waternet.nl/def/c2760a11-f50b-4a7e-9dcd-e102d289b3e0","vervangingswaarde","https://otl.waternet.nl/def/28ea326e-9545-4943-8e8c-4f8b00d00f80","","","1","1"
"stuurinrichting","https://otl.waternet.nl/def/c2760a11-f50b-4a7e-9dcd-e102d289b3e0","aannemer","https://otl.waternet.nl/def/d55833c7-14c5-322e-8f6a-e8b5904d3e17","IFCTEXT","","1","1"
"stuurinrichting","https://otl.waternet.nl/def/c2760a11-f50b-4a7e-9dcd-e102d289b3e0","type","https://otl.waternet.nl/def/34264104-97f8-3956-bcf0-f2bc74448034","IFCTEXT","","1","1"
"stuurinrichting","https://otl.waternet.nl/def/c2760a11-f50b-4a7e-9dcd-e102d289b3e0","omschrijving","https://otl.waternet.nl/def/9c126169-1ba4-3531-bf9d-bbb32ed5f430","IFCTEXT","","1","1"
"stuurinrichting","https://otl.waternet.nl/def/c2760a11-f50b-4a7e-9dcd-e102d289b3e0","fabrikant","https://otl.waternet.nl/def/22fe1771-d3c3-3958-873b-e21f8b719b2b","IFCTEXT","","1","1"
"roostergoedwasinstallatie","https://otl.waternet.nl/def/72dfa9fa-896a-4ca2-b9e9-46c569fa025f","vervangingswaarde","https://otl.waternet.nl/def/28ea326e-9545-4943-8e8c-4f8b00d00f80","","","1","1"
"roostergoedwasinstallatie","https://otl.waternet.nl/def/72dfa9fa-896a-4ca2-b9e9-46c569fa025f","aannemer","https://otl.waternet.nl/def/d55833c7-14c5-322e-8f6a-e8b5904d3e17","IFCTEXT","","1","1"
"roostergoedwasinstallatie","https://otl.waternet.nl/def/72dfa9fa-896a-4ca2-b9e9-46c569fa025f","type","https://otl.waternet.nl/def/34264104-97f8-3956-bcf0-f2bc74448034","IFCTEXT","","1","1"
"roostergoedwasinstallatie","https://otl.waternet.nl/def/72dfa9fa-896a-4ca2-b9e9-46c569fa025f","beheerder","https://otl.waternet.nl/def/af7bf91b-d4d0-3501-8e59-89940f7e8583","IFCTEXT","","1","1"
"roostergoedwasinstallatie","https://otl.waternet.nl/def/72dfa9fa-896a-4ca2-b9e9-46c569fa025f","bouwjaar","https://otl.waternet.nl/def/de592649-bb0a-3f79-9887-1d5bd9179a5b","IFCYEARNUMBER","","1","1"
"roostergoedwasinstallatie","https://otl.waternet.nl/def/72dfa9fa-896a-4ca2-b9e9-46c569fa025f","garantie einddatum","https://otl.waternet.nl/def/163a7510-4e37-3da9-a7e7-aeb610b2f9a6","","","1","1"
"roostergoedwasinstallatie","https://otl.waternet.nl/def/72dfa9fa-896a-4ca2-b9e9-46c569fa025f","eigenaar","https://otl.waternet.nl/def/8c8e3fda-85ad-372f-b898-7b908dd9e8c8","IFCTEXT","","1","1"
"roostergoedwasinstallatie","https://otl.waternet.nl/def/72dfa9fa-896a-4ca2-b9e9-46c569fa025f","fabrikant","https://otl.waternet.nl/def/22fe1771-d3c3-3958-873b-e21f8b719b2b","IFCTEXT","","1","1"
"roostergoedwasinstallatie","https://otl.waternet.nl/def/72dfa9fa-896a-4ca2-b9e9-46c569fa025f","fabricagedatum","https://otl.waternet.nl/def/9f8bfec5-51b8-4871-906d-5051517653f5","","","1","1"
"roostergoedwasinstallatie","https://otl.waternet.nl/def/72dfa9fa-896a-4ca2-b9e9-46c569fa025f","technische levensduur","https://otl.waternet.nl/def/3339f0d0-0961-362b-a458-b5aa2abda2ca","","","1","1"
"roostergoedwasinstallatie","https://otl.waternet.nl/def/72dfa9fa-896a-4ca2-b9e9-46c569fa025f","global trade identification number","https://otl.waternet.nl/def/7e235565-64ef-3a15-9d35-0fbf7b9aa3b4","IFCTEXT","","1","1"
"roostergoedwasinstallatie","https://otl.waternet.nl/def/72dfa9fa-896a-4ca2-b9e9-46c569fa025f","omschrijving","https://otl.waternet.nl/def/9c126169-1ba4-3531-bf9d-bbb32ed5f430","IFCTEXT","","1","1"
"roostergoedwasinstallatie","https://otl.waternet.nl/def/72dfa9fa-896a-4ca2-b9e9-46c569fa025f","bedrijfsstatus","https://otl.waternet.nl/def/e46c97a9-e682-3113-9448-82c3bc586255","IFCTEXT","vervallen|weggehaald|reserve|in gebruik|realisatie plan|planvorming","1","1"
"roostergoedwasinstallatie","https://otl.waternet.nl/def/72dfa9fa-896a-4ca2-b9e9-46c569fa025f","tagcode","https://otl.waternet.nl/def/ec243e6c-a155-3d6c-be4e-eb423826ef1e","IFCTEXT","","1","1"
"roostergoedwasinstallatie","https://otl.waternet.nl/def/72dfa9fa-896a-4ca2-b9e9-46c569fa025f","naam","https://otl.waternet.nl/def/e8f4ef80-fffc-3f92-91d9-ae33f0c605d7","IFCTEXT","","1","1"
"roostergoedwasinstallatie","https://otl.waternet.nl/def/72dfa9fa-896a-4ca2-b9e9-46c569fa025f","plaatsingsdatum","https://otl.waternet.nl/def/09cdff04-e42b-3b70-a23d-c23e7a3658cc","","","1","1"
"roostergoedwasinstallatie","https://otl.waternet.nl/def/72dfa9fa-896a-4ca2-b9e9-46c569fa025f","installateur","https://otl.waternet.nl/def/c3c9882c-49b5-33d2-99c7-e0a7aaa94040","IFCTEXT","","1","1"
"roostergoedwasinstallatie","https://otl.waternet.nl/def/72dfa9fa-896a-4ca2-b9e9-46c569fa025f","aanschafprijs","https://otl.waternet.nl/def/9a4bdddb-3272-343e-86cc-a4428348c567","","","1","1"
"roostergoedwasinstallatie","https://otl.waternet.nl/def/72dfa9fa-896a-4ca2-b9e9-46c569fa025f","leverancier","https://otl.waternet.nl/def/23d25588-5235-3943-a10a-a120039ca7e8","IFCTEXT","","1","1"
"roostergoedwasinstallatie","https://otl.waternet.nl/def/72dfa9fa-896a-4ca2-b9e9-46c569fa025f","fabricagejaar","https://otl.waternet.nl/def/c4783051-8e27-462b-a166-f2518f5efcd1","IFCYEARNUMBER","","1","1"
"roostergoedwasinstallatie","https://otl.waternet.nl/def/72dfa9fa-896a-4ca2-b9e9-46c569fa025f","vakdiscipline","https://otl.waternet.nl/def/9a460f0d-21bf-3520-8c8f-f9545b4612ad","IFCTEXT","procesautomatisering|werktuigbouwkunde|civiele techniek|bouwkunde|elektrotechniek","1","1"
